from_station_id,to_station_id,total_time,total_distance,route_geometry,route_index
5,28,1474,5523,_dxznA~wjcfDyB@qKDeFwCyI@s}@|@eHDkkAd@as@j@qOLuJFeYN}IDwJJw\Z}e@Rmh@f@_bAtA_EV_FZob@~@j@z`B?dDEhi@AfOCd[Er|Ad@vzAF~zAmg@Z{e@f@gf@`@cTLaJDwFDsf@h@s{@XcD@mFNaDjB}BrA{XdV_RjPeFpEkDzCeCxBuQpO{FhFYN_DdByD|A}Cv@sDf@gERoECsMHgj@`@n@t|A@fE_CjBsh@va@eD|BuDzCyh@h`@uX`ScWxQuq@`i@_BlAcRrNgBBiRT{CD?hFLvjA@pA?vBoD?yCBg^ZmCBmCByDDuf@f@{CDwt@|@wFqBcqAvB{cBnCaz@hAwBB_DHgw@tA_DFaC?}dApBcaAp@ceAfA}LLevAfA}cA|@_`BvA}BBmDDorAhBeCDeTXgpBlBy~@t@oCBcDFmf@t@AiFA{G
5,31,872,3177,_dxznA~wjcfDyB@qKDeFwCyI@Ffb@Nx_@Pz^?dDk~@t@yHHeiAAaoAlBu^`@kn@l@qf@Z`@fuAb@j|Acg@n@mf@j@wg@Zif@t@kf@t@cVXiNN{A@qc@TuF?e_@LyA?{c@LePHmOJaZRmEAeG@eDB}u@p@g`@_D}E[aEC{`@X}q@v@}UZcZp@o]d@iRRaYX}WXaq@^gq@n@qp@n@gq@j@o}@`ABnGl@`wA`@lfAHvSeMX
5,30,1411,5428,_dxznA~wjcfDyB@qKDeFwCyI@Ffb@Nx_@Pz^?dDk~@t@yHHeiAAaoAlBu^`@kn@l@qf@Z`@fuAb@j|Acg@n@mf@j@wg@Zif@t@kf@t@cVXiNN{A@qc@TuF?e_@LyA?{c@LePHmOJaZRmEAeG@eDB}u@p@_a@nEcKRy`@r@Lb\f@~w@@fITxkA@~D@jD^v`AB`DDzPBpEV~v@@nDBzEJdVKpEKxF@~JlBzk@@xFSfHIpCSnHJf\Lr_@BhI\f`BHlwA}d@bu@eSp^kBhDcCpEwcA|iBgo@`iAeOhWcFnJg_@~p@g]jl@}Udb@_V|c@ySr\aRb\yVnc@eUra@mL~Su@tAgLvSgDhGwHhNkFnJsl@lfAig@r}@kg@l}@oP`[e~@zaBwJnQqCrDbAx~ARjd@~@~rB|@ltBR~a@LjR
5,34,1740,6093,_dxznA~wjcfDyB@qKDeFwCyI@s}@|@eHDkkAd@as@j@qOLuJFeYN}IDwJJw\Z}e@Rmh@f@_bAtA_EV_FZob@~@ke@Xq\`@oTNw[Jgg@r@_f@TsGwBaDc@qECmKNw_@p@}FJmFJuo@lAmERi[ZkEtEgj@^}C{@mE_AcRTyWT{k@^{DAoDJqQNiSNcDL}D?qk@Teq@\{p@|@eq@n@sq@Hy|@hBct@d@u]RoEDwKFyq@hAaq@T}i@f@_y@`AkSHkZIkFD{m@bQgn@vAyw@j@mu@j@uDByDD}n@n@sDDiDB}u@d@uCBgEDk|A|AiDDcEBel@d@sr@h@aEBDtFsCP{DI}KeCaLbAmMzEwG|CcE~BeChCaGa@iNqAkGg@_JdCqCnFiCfJyAdGaDfIeFbOkHnOoJdD}PfBiOx@_Ms@iGOkFmAsIiCkH{A{LkC}Hq@oHOqLN}LfBgLvC}@RsFqCsH}VaDqGeBcCqDp@}TvIu`@`MmNvDsCp@aGp@cKpAuEdAkFhBkFdCgKdEiGpBkKfCeFlAsQzFoHvCgLrEyElAeC^qDf@qN~C{Dv@{DlAuOpGmOtFyOnEe`AlSso@jOex@dViQnGaC~@mv@fZeI?MrLTzF_F`CyGpCko@hYyNnGbAbG
5,35,826,3051,_dxznA~wjcfDyB@qKDeFwCQkn@EuHA{AGwNOoWW}q@c@_u@kDuHqCiG_IiMmDuEcEgEcEcDmEmCuF_CcF{AeEs@gAKyD]XsMUsm@?cJAuf@GaP]oLiAoIuAeCkB_DaBuAeCgAcEFcA@}KHeEBoNJ{SPkCB}CBwEDkA@q_Av@cFHuFb@eSv@qB@ag@^kPLuf@^iMJgGDsFNC{JOq[[iu@IuUYmn@Iw\AoHGyP{AuGsCSuJo@uJoAaFkA{DwAuEqCeL_I}OgKsFoFaE{G}BiFsBkG{AsHaAwJe@mKWq\WiMq@qMeB}M_C{LwCsK_E{KiEgI{DoG{CeE{CsC{DcBuIaBuLi@u\kAuBCeKSqANqALqAd@gCdAoGlCoAXeALqJAcJf@u\xCcKbAoK`@kHb@qNDiHnEgBr@iBXgBPiDZkGd@sEb@{CbAoB`A{@b@}BtBeCvCe@h@y@ZkWzCcDPwr@xA_m@V_NiAsd@kC_DQsG@qK@mF?qB@eCDu@}cB
5,32,732,2524,_dxznA~wjcfDyB@qKDeFwCyI@Ffb@Nx_@Pz^?dD?tWP~[Lx`@J|_@Hr]`@vx@DbZ@zCFj^Z~iADbNNd[FnYLpn@f@hlA`@r`BFrL@rGBlNDhWFjZ^|{ADfMVd}@D`NAtXLrSNf_@B|PJdm@BbJgA~MEzKIbPCxEGhI[vHwCbs@`@vt@Tri@Zxz@Xnj@HvPv@zbBv@vaB`@p|@Zno@FrImPF
5,33,128,358,_dxznA~wjcfDyB@qKDeFwCyI@s}@|@eHDkkAd@sPL
5,36,354,1095,_dxznA~wjcfDyB@qKDeFwCyI@Ffb@Nx_@Pz^?dD?tWP~[Lx`@J|_@Hr]`@vx@DbZ@zCFj^Z~iADbN_b@|A{[f@mMRcU\}m@PgoAhAB|D
5,37,240,781,_dxznA~wjcfDyB@qKDeFwCyI@Ffb@Nx_@Pz^?dDk~@t@yHHeiAAaoAlBu^`@kn@l@L|W
5,42,651,2459,_dxznA~wjcfDlw@YAmHM{`@C}IxnAc@voAe@loAo@|j@c@AkCMmd@GeJ`d@g@j]_@xFCbNIvSOp@Afu@i@rFEzECz{A_A~DC|EClt@c@~c@WzDCbEClSMvnBiArrC}ApsCwC~jAe@laAwA
5,43,500,1378,_dxznA~wjcfDyB@qKDeFwCyI@s}@|@eHDkkAd@as@j@qOLuJFeYN}IDwJJw\Z}e@Rmh@f@g@oGo@_zAe@_r@i@av@mNL?~Ci@?mCAk@??k@i}ADyE??r@AX{bAJ
5,46,920,3398,_dxznA~wjcfDyB@qKDeFwCyI@Ffb@Nx_@Pz^?dDk~@t@yHHeiAAaoAlBu^`@kn@l@qf@Z`@fuAb@j|Acg@n@mf@j@wg@Zif@t@kf@t@cVXiNN{A@qc@TuF?e_@LyA?{c@LePHmOJaZRmEAeG@eDB}u@p@g`@_D}E[aEC{`@X}q@v@}UZcZp@o]d@iRRaYX}WXaq@^gq@n@qp@n@gq@j@o}@`ABnGl@`wAms@bAqo@z@{o@bAep@j@_GH
5,47,493,1732,_dxznA~wjcfDyB@qKDeFwCyI@s}@|@eHDkkAd@as@j@qOLuJFeYN}IDwJJw\Z}e@Rmh@f@_bAtA_EV_FZob@~@ke@Xq\`@oTNw[Jgg@r@_f@TsGwBaDc@qECmKNw_@p@}FJmFJuo@lAmERi[ZkEtEgj@^}C{@ImT
5,44,348,1191,_dxznA~wjcfDyB@qKDeFwCyI@s}@|@eHDkkAd@as@j@qOLuJFeYN}IDwJJw\Z}e@Rmh@f@_bAtA_EV_FZob@~@ke@Xq\`@oTNw[JuKN
5,45,196,495,_dxznA~wjcfDyB@qKDeFwCyI@s}@|@OsH_@kIc@uKo@mLUoEE{EWwg@Wos@Uqs@_EBaTF
5,51,473,1607,_dxznA~wjcfDyB@qKDeFwCyI@Ffb@Nx_@Pz^?dDk~@t@yHHeiAAaoAlBu^`@kn@l@qf@Z`@fuAb@j|Acg@n@mf@j@wg@Zif@t@kf@t@cVXiNN{A@qc@TuF??gKEmEGkEO}COoB
5,50,184,472,_dxznA~wjcfDyB@qKDeFwCyI@Ffb@Nx_@Pz^?dDk~@t@yHHJxVNn~@gLD
5,49,319,974,_dxznA~wjcfDyB@qKDeFwCyI@Ffb@Nx_@Pz^?dDk~@t@yHHeiAAaoAlBu^`@kn@l@qf@ZAuC_g@Vy^\BdHyBBq@?
5,48,1000,3630,_dxznA~wjcfDyB@qKDeFwCyI@s}@|@eHDkkAd@as@j@qOLuJFeYN}IDwJJw\Z}e@Rmh@f@_bAtA_EV_FZob@~@j@z`B?dDEhi@AfOCd[Er|Ad@vzAF~zAmg@Z{e@f@gf@`@cTLaJDwFDsf@h@s{@XcD@mFNaDjB}BrA{XdV_RjPeFpEkDzCeCxBuQpO{FhFYN_DdByD|A}Cv@sDf@gERoECsMHgj@`@n@t|A@fE_CjBsh@va@eD|BuDzCyh@h`@uX`ScWxQuq@`i@_BlAcRrNgBBiRT{CD?hFLvjA@pA?vBoD?yCBg^ZmCBmCByDDuf@f@{CDwt@|@wFqBcqAvBA?
5,55,645,2463,_dxznA~wjcfDlw@Yfr@[t[a@nnAo@vpAeA|yAaBjSUlAhmDBxGBfH~@|yBf@fhBXd|@@zD`ArlDBrGTf~@DdQNrd@Ltc@`@b{A^zzAJtZ@~ER~s@@bDxEc@jEi@zE]jESbw@Q\fqADpL
5,54,1128,4238,_dxznA~wjcfDyB@qKDeFwCyI@Ffb@Nx_@Pz^?dDk~@t@yHHeiAAaoAlBu^`@kn@l@qf@Z`@fuAb@j|Acg@n@mf@j@wg@Zif@t@kf@t@cVXiNN{A@qc@TuF?e_@LyA?{c@LePHmOJaZRmEAeG@eDB}u@p@_a@nEcKRy`@r@Lb\f@~w@@fITxkA@~D@jD^v`AB`DDzPBpEV~v@@nDBzEJdVKpEKxF@~JlBzk@@xFSfHIpCSnHJf\Lr_@BhI\f`BHlwA}d@bu@eSp^kBhDcCpEwcA|iBgo@`iAeOhWcFnJg_@~p@g]jl@}Udb@_V|c@ySr\aRb\yVnc@a`@NgJDy]LRh^
5,53,774,2750,_dxznA~wjcfDyB@qKDeFwCyI@Ffb@Nx_@Pz^?dDk~@t@yHHeiAAaoAlBu^`@kn@l@qf@Z`@fuAb@j|Acg@n@mf@j@wg@Zif@t@kf@t@cVXiNN{A@qc@TuF?e_@LyA?{c@LePHmOJaZRmEAeG@eDB}u@p@_a@nEcKRy`@r@eROeC?qZJkWRuXXq]^aRPgr@`@aq@b@gq@f@XdvAnKK
5,52,499,1668,_dxznA~wjcfDyB@qKDeFwCQkn@EuHA{AGwNOoWW}q@c@_u@kDuHqCiG_IiMmDuEcEgEcEcDmEmCuF_CcF{AeEs@gAKyD]aHGqGLuDh@sAPaE|AiElByC`BqDbCkE|C_EtE{E~FaBnBaGjHqDjE_GCc@?_EBeMJwLJ_MJeB@gGN}GRwCHmOb@aM\mABeFRqCLg@BuGP{CFkIHuHHk@?wHDkD@kQH{@@aCAiA?yCG}Oy@_@CuFYiFYaPg@o@E{La@aIQgICeGDsLFeCDoEDgRViRVsSXoC@gD?}J?mHEsE?sFj@e@D}[bDcGl@uFt@qJ\kCDqKP}QZ_XVoSJ
5,59,,,
5,58,1810,7056,_dxznA~wjcfDyB@qKDeFwCyI@Ffb@Nx_@Pz^?dDk~@t@yHHeiAAaoAlBu^`@kn@l@qf@Z`@fuAb@j|Acg@n@mf@j@wg@Zif@t@kf@t@cVXiNN{A@qc@TuF?e_@LyA?{c@LePHmOJaZRmEAeG@eDB}u@p@_a@nEcKRy`@r@Lb\f@~w@@fITxkA@~D@jD^v`AB`DDzPBpEV~v@@nDBzEJdVKpEKxF@~JlBzk@@xFSfHIpCSnHJf\Lr_@BhI\f`BHlwA}d@bu@eSp^kBhDcCpEwcA|iBgo@`iAeOhWcFnJg_@~p@g]jl@}Udb@_V|c@ySr\aRb\yVnc@eUra@mL~Su@tAgLvSgDhGwHhNkFnJsl@lfA_SRibAz@{a@t@iR`@sf@^op@j@{]PqDNeCZgCj@qCdAmDpBcOjJcUdOec@zVmI|F_GrEgEzD}TrUgb@~g@uEhFgEhDqDrCwEzCyDdBeFpB}EnA_G~@qFn@eJ|@uI~@}Y|CeXdCsl@lFkIlBcGrC{pBzfAeeBb}@q_Azl@urAh~@mk@v_@kfD~{Bep@fb@si@v_@Lp[Zzr@D~E
5,57,512,1866,_dxznA~wjcfDlw@Yfr@[t[a@nnAo@vpAeA|yAaBjSUlAhmDBxGBfH~@|yBf@fhBXd|@@zD`ArlDBrGTf~@DdQNrd@Ltc@lEEJnW
5,56,816,2934,_dxznA~wjcfDyB@qKDeFwCyI@s}@|@eHDkkAd@as@j@qOLuJFeYN}IDwJJw\Z}e@Rmh@f@_bAtA_EV_FZob@~@j@z`B?dDEhi@AfOCd[Er|Ad@vzAF~zAFjzAqXVqMHee@`@gg@b@_IHoKAoPGgRc@qLg@_Fw@AvKFbQLv{@OlcBwa@bn@Y`@kP~VgMtSCj{ANh{Aqb@Xcs@j@sRNsJJ
5,62,848,3172,_dxznA~wjcfDlw@Yfr@[t[a@nnAo@vpAeA|yAaBjSUjFExf@Ut{@a@EuHAiCy@wqAE{GQms@Qgt@Ocg@Ukr@vgBkCfnBwAdeAc@~q@QhFUhtCqBfl@e@hgBgA~jA}@|kAy@tFqC~FBi@eaBA}p@p@_MtBwJnEwItCoDhGcD|RaCzZICuFjPO
5,61,1609,6196,_dxznA~wjcfDyB@qKDeFwCyI@Ffb@Nx_@Pz^?dDk~@t@yHHeiAAaoAlBu^`@kn@l@qf@Z`@fuAb@j|Acg@n@mf@j@wg@Zif@t@kf@t@cVXiNN{A@qc@TuF?e_@LyA?{c@LePHmOJaZRmEAeG@eDB}u@p@_a@nEcKRy`@r@Lb\f@~w@@fITxkA@~D@jD^v`AB`DDzPBpEV~v@@nDBzEJdVKpEKxF@~JlBzk@@xFSfHIpCSnHJf\Lr_@BhI\f`BHlwA}d@bu@eSp^kBhDcCpEwcA|iBgo@`iAeOhWcFnJg_@~p@g]jl@}Udb@_V|c@ySr\aRb\yVnc@eUra@mL~Su@tAgLvSgDhGwHhNkFnJsl@lfAig@r}@kg@l}@oP`[e~@zaBwJnQqCrDiPhZ{k@~dAmo@fkAuiAfsBcNlVqSx^ch@p_AaHjMgCxEq^zp@c_@~o@_Vrb@iV~b@a]jo@ue@n{@yJnQcBkG_LB}HF
5,60,1446,5337,_dxznA~wjcfDyB@qKDeFwCyI@s}@|@eHDkkAd@as@j@qOLuJFeYN}IDwJJw\Z}e@Rmh@f@_bAtA_EV_FZob@~@j@z`B?dDEhi@AfOCd[Er|Ad@vzAF~zAmg@Z{e@f@gf@`@cTLaJDwFDsf@h@s{@XcD@mFNaDjB}BrA{XdV_RjPeFpEkDzCeCxBuQpO{FhFYN_DdByD|A}Cv@sDf@gERoECsMHgj@`@n@t|A@fE_CjBsh@va@eD|BuDzCyh@h`@uX`ScWxQuq@`i@_BlAcRrNgBBiRT{CD?hFLvjA@pA?vBoD?yCBg^ZmCBmCByDDuf@f@{CDwt@|@wFqBcqAvB{cBnCaz@hAwBB_DHgw@tA_DFaC?}dApBcaAp@ceAfA}LLevAfA}f@vw@my@jqAgIzLeYdb@eWp`@ui@by@{Sz]sKzQ}h@~w@bQC
5,68,452,1344,_dxznA~wjcfDyB@qKDeFwCyI@Ffb@Nx_@Pz^?dD?tWP~[Lx`@J|_@Hr]`@vx@DbZ@zCFj^Z~iADbNNd[FnYLpn@f@hlA`@r`BFrL@rGBlNDhWyJHuYVD~KFrMcQRc`@b@CwJ
5,69,1783,6821,_dxznA~wjcfDyB@qKDeFwCyI@Ffb@Nx_@Pz^?dDk~@t@yHHeiAAaoAlBu^`@kn@l@qf@Z`@fuAb@j|Acg@n@mf@j@wg@Zif@t@kf@t@cVXiNN{A@qc@TuF?e_@LyA?{c@LePHmOJaZRmEAeG@eDB}u@p@_a@nEcKRy`@r@Lb\f@~w@@fITxkA@~D@jD^v`AB`DDzPBpEV~v@@nDBzEJdVKpEKxF@~JlBzk@@xFSfHIpCSnHJf\Lr_@BhI\f`BHlwA}d@bu@eSp^kBhDcCpEwcA|iBgo@`iAeOhWcFnJg_@~p@g]jl@}Udb@_V|c@ySr\aRb\yVnc@eUra@mL~Su@tAgLvSgDhGwHhNkFnJsl@lfAig@r}@kg@l}@oP`[e~@zaBwJnQqCrDiPhZ{k@~dAmo@fkAuiAfsBcNlVqSx^ch@p_AaHjMgCxEq^zp@c_@~o@_Vrb@iV~b@a]jo@ue@n{@yJnQuS|_@gTfa@sl@leAmQxZw{AnhCfcAcAHjO
5,71,,,
5,66,,,
5,67,,,
5,76,465,1590,_dxznA~wjcfDyB@qKDeFwCQkn@EuHA{AGwNOoWW}q@c@_u@kDuHqCiG_IiMmDuEcEgEcEcDmEmCuF_CcF{AeEs@gAKyD]XsMUsm@?cJAuf@GaP]oLiAoIuAeCkB_DaBuAeCgAcEFcA@}KHeEBoNJ{SPkCB}CBwEDkA@q_Av@cFHuFb@eSv@qB@ag@^kPLuf@^iMJgGDsFNC{JOq[[iu@IuUYmn@Iw\AoHGyP{AuGsCS_CQ
5,77,588,2027,_dxznA~wjcfDyB@qKDeFwCyI@Ffb@Nx_@Pz^?dDk~@t@yHHeiAAaoAlBu^`@kn@l@qf@Z`@fuAb@j|Acg@n@mf@j@b@`{A\x{AXprABdFwg@\A~NTth@ThaAj@tx@Vrq@Tdj@zMO
5,72,426,1567,_dxznA~wjcfDlw@Yfr@[t[a@nnAo@vpAeA|yAaBjSUjFExf@Ut{@a@jhBs@rMGxvAkAfWe@rC@~AAtjBs@XpT
5,73,680,2180,_dxznA~wjcfDyB@qKDeFwCyI@Ffb@Nx_@Pz^?dDk~@t@yHHeiAAaoAlBu^`@kn@l@d@llA@nGLpi@Pzq@d@x{A\|{AP`rAVdGQjN^ll@?|@Rts@?n@d@t_AVpsA@hGZzzAkmAfALra@lGCn]U?c@A_C?qACaJA_Eu]P
5,74,866,3112,_dxznA~wjcfDyB@qKDeFwCyI@s}@|@eHDkkAd@as@j@qOLuJFeYN}IDwJJw\Z}e@Rmh@f@_bAtA_EV_FZob@~@j@z`B?dDEhi@AfOCd[Er|Ad@vzAF~zAmg@Z{e@f@gf@`@cTLaJDwFDsf@h@s{@XcD@mFNaDjB}BrA{XdV_RjPeFpEkDzCeCxBuQpO{FhFYN_DdByD|A}Cv@sDf@gERoECsMHgj@`@n@t|A@fE_CjBsh@va@eD|BuDzCyh@h`@uX`ScWxQuq@`i@_BlAcRrNgBBiRT{CD?hFBbS
5,75,472,1490,_dxznA~wjcfDyB@qKDeFwCyI@Ffb@Nx_@Pz^?dD?tWP~[Lx`@J|_@Hr]`@vx@DbZ@zCFj^Z~iADbNNd[FnYLpn@f@hlA`@r`ByHxB_Hv@kGNcwB|AeXkD{EAmNBi_@V@~BFjU
5,85,935,3355,_dxznA~wjcfDyB@qKDeFwCyI@s}@|@eHDkkAd@as@j@qOLuJFeYN}IDwJJw\Z}e@Rmh@f@_bAtA_EV_FZob@~@ke@Xq\`@oTNw[Jgg@r@_f@TsGwBaDc@qECmKNw_@p@}FJmFJuo@lAmERi[ZkEtEgj@^}C{@mE_AcRTyWT{k@^{DAoDJqQNiSNcDL}D?qk@Teq@\{p@|@eq@n@sq@Hy|@hBct@d@u]RoEDwKFyq@hAaq@T}i@f@eDkDm@sCUci@kCyhEIaHCwEqHwHo@?
